candidate,,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
subhead,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
Lee,Franklin/Cedar/Marion/Harison,0.0,0.0,0.0,28.0,31.0,0.56,0.0,0.0,0.0,19.0,25.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.28,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
Lee,Fort Madison 1,0.0,0.0,0.0,20.0,20.0,0.14,0.0,0.0,0.0,24.0,24.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Keokuk 2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.42,2.0,0.0,0.0,2.0,5.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Keokuk 5,0.0,0.0,0.0,11.0,15.0,0.28,0.0,0.0,0.0,20.0,22.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.28,5.0,0.0,0.0,10.0,13.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Charleston/DSM/Van Buren,0.0,0.0,0.0,11.0,12.0,0.28,0.0,0.0,0.0,7.0,7.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.14,0.0,0.0,0.0,6.0,7.0,0.14,6.0,8.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Montrose,0.0,0.0,0.0,17.0,19.0,0.28,0.0,0.0,0.0,31.0,31.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.14,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,12.0,0.14,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Lee,Jackson,0.0,0.0,0.0,13.0,13.0,0.28,0.0,0.0,0.0,13.0,13.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.14,0.0,0.0,0.0,12.0,12.0,0.14,0.0,0.0,0.0,12.0,12.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lee,Keokuk 6,0.0,0.0,0.0,12.0,12.0,0.28,0.0,0.0,0.0,11.0,12.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.28,0.0,0.0,0.0,6.0,6.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Keokuk 1,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.14,3.0,0.0,0.0,14.0,15.0,0.14,13.0,16.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Fort Madison 4,0.0,0.0,0.0,18.0,18.0,0.42,0.0,0.0,0.0,17.0,18.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.28,0.0,0.0,0.0,11.0,11.0,0.14,11.0,11.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Total,2.0,0.0,0.0,256.0,261.0,4.76,0.0,0.0,0.0,358.0,388.0,7.14,0.0,0.0,0.0,3.0,0.0,0.0,63.0,65.0,0.98,0.0,0.0,0.0,226.0,236.0,4.06,18.0,0.0,0.0,134.0,128.0,1.96,71.0,40.0,0.56,1.0,0.0,0.0,15.0,17.0,0.0
Linn,Fairfax Township,0.0,0.0,0.0,17.0,21.0,0.4395,3.0,0.0,0.0,26.0,28.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,0.4395,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,College,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,0.4395,0.0,0.0,0.0,3.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Monroe 2,0.0,0.0,0.0,23.0,30.0,0.4395,0.0,0.0,0.0,38.0,39.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,0.4395,0.0,0.0,0.0,22.0,25.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Maine,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,0.4395,0.0,0.0,0.0,28.0,32.0,0.4395,5.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Monroe 1,0.0,0.0,0.0,27.0,28.0,0.4395,0.0,0.0,0.0,21.0,22.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,0.4395,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Linn,Hiawatha 2,0.0,0.0,0.0,16.0,21.0,0.4395,0.0,0.0,0.0,19.0,25.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,47.0,58.0,0.8791,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Linn,Hiawatha4,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,9.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Franklin,0.0,0.0,0.0,31.0,37.0,0.4395,0.0,0.0,0.0,76.0,87.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,0.4395,0.0,0.0,0.0,38.0,52.0,0.8791,14.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Linn,Clinton,0.0,0.0,0.0,11.0,17.0,0.4395,0.0,0.0,0.0,13.0,23.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Linn,Marion 05,0.0,0.0,0.0,51.0,53.0,0.4395,0.0,0.0,0.0,68.0,87.0,1.3186,0.0,0.0,0.0,1.0,0.0,0.0,49.0,57.0,0.8791,0.0,0.0,0.0,41.0,57.0,0.8791,6.0,0.0,0.0,40.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0
Linn,Washington,0.0,0.0,0.0,39.0,46.0,0.8791,0.0,0.0,0.0,30.0,36.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,0.4395,0.0,0.0,0.0,30.0,31.0,0.4395,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Marion 12,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,26.0,31.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,0.4395,0.0,0.0,0.0,27.0,40.0,0.4395,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Buffalo,0.0,0.0,0.0,11.0,11.0,0.4395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Marion township,0.0,0.0,0.0,20.0,32.0,0.4395,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.4395,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Boulder,0.0,0.0,0.0,12.0,12.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Linn,Hiawatha 1,0.0,0.0,0.0,37.0,40.0,0.4395,0.0,0.0,0.0,29.0,35.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,42.0,55.0,0.8791,0.0,0.0,0.0,46.0,55.0,0.8791,8.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Linn,Brown,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,0.4395,0.0,0.0,0.0,19.0,22.0,0.4395,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Spring Grove,0.0,0.0,0.0,9.0,9.0,0.4395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Grant,0.0,0.0,0.0,14.0,15.0,0.4395,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.4395,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 37,1.0,0.0,0.0,33.0,42.0,0.8791,0.0,0.0,0.0,29.0,38.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,55.0,60.0,0.8791,0.0,0.0,0.0,37.0,40.0,0.8791,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Linn,Robins,0.0,0.0,0.0,46.0,46.0,0.4395,0.0,0.0,0.0,65.0,70.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.0,0.4395,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,42.0,56.0,0.8791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 39,0.0,0.0,0.0,40.0,47.0,0.8791,0.0,0.0,0.0,44.0,55.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.8791,2.0,0.0,0.0,31.0,37.0,0.8791,5.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0
Linn,Cedar Rapids 03,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,56.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,0.4395,0.0,0.0,0.0,40.0,44.0,0.4395,1.0,0.0,0.0,56.0,64.0,0.8791,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 13,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,43.0,58.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,92.0,99.0,1.3186,2.0,0.0,0.0,53.0,65.0,0.8791,11.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Linn,Cedar Rapids 36,0.0,0.0,0.0,47.0,61.0,0.8791,0.0,0.0,0.0,46.0,59.0,0.8791,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.8791,9.0,0.0,0.0,65.0,80.0,0.8791,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Linn,Cedar Rapids 26,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0,90.0,98.0,0.8791,0.0,0.0,0.0,1.0,1.0,0.0,73.0,92.0,0.8791,0.0,0.0,0.0,128.0,137.0,1.3186,4.0,0.0,0.0,129.0,133.0,0.8791,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 25,0.0,0.0,0.0,69.0,73.0,0.4395,2.0,0.0,0.0,110.0,115.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,78.0,80.0,0.8791,0.0,0.0,0.0,78.0,80.0,0.8791,0.0,0.0,0.0,82.0,86.0,0.8791,13.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
Linn,Cedar Rapids 21,0.0,0.0,0.0,30.0,32.0,0.4395,0.0,0.0,0.0,28.0,28.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,63.0,68.0,1.3186,0.0,0.0,0.0,32.0,35.0,0.8791,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 14,0.0,0.0,0.0,27.0,33.0,0.4395,0.0,0.0,0.0,49.0,58.0,0.8791,0.0,0.0,0.0,1.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,44.0,51.0,0.4395,3.0,0.0,0.0,47.0,61.0,0.8791,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Linn,Cedar Rapids 16,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,46.0,67.0,0.8791,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,95.0,101.0,0.8791,0.0,0.0,0.0,53.0,65.0,0.8791,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 31,0.0,0.0,0.0,50.0,62.0,0.8791,0.0,0.0,0.0,74.0,88.0,0.8791,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,52.0,67.0,0.8791,3.0,0.0,0.0,53.0,65.0,0.8791,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Linn,Cedar Rapids 19,0.0,0.0,0.0,38.0,43.0,0.4395,0.0,0.0,0.0,47.0,62.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,60.0,65.0,0.8791,6.0,0.0,0.0,50.0,59.0,0.8791,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Marion 01,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,25.0,25.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,58.0,58.0,0.8791,0.0,0.0,0.0,28.0,28.0,0.8791,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Bertram,0.0,0.0,0.0,51.0,54.0,0.4395,0.0,0.0,0.0,51.0,69.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,52.0,56.0,0.4395,0.0,0.0,0.0,45.0,50.0,0.4395,14.0,0.0,0.0,55.0,57.0,0.8791,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Linn,Cedar Rapids 30,0.0,0.0,0.0,40.0,50.0,0.8791,0.0,0.0,0.0,35.0,45.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,51.0,52.0,0.8791,6.0,0.0,0.0,41.0,51.0,0.8791,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Linn,Cedar Rapids 27,0.0,0.0,0.0,26.0,37.0,0.4395,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,62.0,65.0,0.8791,6.0,0.0,0.0,34.0,40.0,0.8791,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 05,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,41.0,45.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,38.0,51.0,0.4395,0.0,0.0,0.0,61.0,70.0,0.8791,0.0,0.0,0.0,50.0,60.0,0.8791,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Mount Vernon South,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,84.0,127.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,140.0,144.0,1.3186,3.0,0.0,0.0,117.0,139.0,0.8791,15.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0
Linn,Cedar Rapids 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,0.4395,0.0,0.0,0.0,91.0,96.0,1.3186,2.0,0.0,0.0,52.0,61.0,0.8791,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
Linn,Cedar Rapids 22,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,96.0,115.0,0.8791,0.0,0.0,0.0,56.0,83.0,0.8791,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 24,3.0,0.0,0.0,77.0,82.0,0.8791,0.0,0.0,0.0,72.0,72.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,93.0,99.0,0.8791,0.0,0.0,0.0,67.0,69.0,0.4395,0.0,0.0,0.0,115.0,116.0,0.8791,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 33,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,0.4395,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,61.0,67.0,1.3186,0.0,0.0,0.0,33.0,43.0,0.8791,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Linn,Cedar Rapids 07,1.0,0.0,0.0,28.0,29.0,0.4395,0.0,0.0,0.0,37.0,41.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,42.0,48.0,0.4395,0.0,0.0,0.0,39.0,39.0,0.4395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Hiawatha 3,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,41.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,24.0,39.0,0.4395,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
Linn,Cedar Rapids 18,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.4395,0.0,0.0,0.0,36.0,36.0,0.4395,2.0,0.0,0.0,30.0,30.0,0.4395,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Marion 11,0.0,0.0,0.0,31.0,33.0,0.4395,0.0,0.0,0.0,56.0,57.0,0.8791,0.0,0.0,0.0,3.0,0.0,0.0,31.0,34.0,0.4395,0.0,0.0,0.0,30.0,36.0,0.4395,3.0,3.0,0.0,38.0,41.0,0.4395,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Linn,Marion 10,0.0,0.0,0.0,30.0,30.0,0.4395,0.0,0.0,0.0,30.0,33.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,0.8791,1.0,0.0,0.0,25.0,25.0,0.4395,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Marion 04,0.0,0.0,0.0,16.0,16.0,0.4395,0.0,0.0,0.0,19.0,19.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.4395,0.0,0.0,0.0,14.0,14.0,0.4395,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 35,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,0.4395,0.0,0.0,0.0,67.0,71.0,0.8791,2.0,0.0,0.0,31.0,37.0,0.4395,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Linn,Marion 13,0.0,0.0,0.0,43.0,48.0,0.4395,0.0,0.0,0.0,55.0,69.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,0.8791,4.0,0.0,0.0,37.0,42.0,0.4395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Putnam,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,0.4395,0.0,0.0,0.0,31.0,39.0,0.4395,2.0,0.0,0.0,18.0,24.0,0.4395,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Linn,Cedar Rapids 04,0.0,0.0,0.0,40.0,42.0,0.4395,0.0,0.0,0.0,33.0,40.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,0.4395,0.0,0.0,0.0,50.0,50.0,0.4395,0.0,0.0,0.0,43.0,44.0,0.4395,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Marion 08,0.0,0.0,0.0,27.0,29.0,0.4395,0.0,0.0,0.0,23.0,24.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,0.4395,0.0,0.0,0.0,43.0,47.0,0.8791,5.0,0.0,0.0,38.0,40.0,0.4395,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 02,0.0,0.0,0.0,38.0,39.0,0.4395,0.0,0.0,0.0,22.0,29.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,52.0,0.8791,4.0,0.0,0.0,34.0,41.0,0.4395,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Linn,Marion 09,0.0,0.0,0.0,33.0,36.0,0.4395,0.0,0.0,0.0,23.0,33.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,0.8791,0.0,0.0,0.0,28.0,30.0,0.4395,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 12,1.0,0.0,0.0,76.0,84.0,0.8791,5.0,0.0,0.0,65.0,67.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,75.0,84.0,0.8791,0.0,0.0,0.0,83.0,86.0,0.8791,4.0,0.0,0.0,60.0,67.0,0.4395,4.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,0.0
Linn,Jackson,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,12.0,22.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Linn,Marion 06,0.0,0.0,0.0,38.0,52.0,0.8791,0.0,0.0,0.0,47.0,56.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,56.0,57.0,0.8791,0.0,0.0,0.0,41.0,46.0,0.4395,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 32,0.0,0.0,0.0,23.0,23.0,0.4395,0.0,0.0,0.0,24.0,35.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.8791,0.0,0.0,0.0,19.0,19.0,0.4395,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Linn,Cedar Rapids 11,0.0,0.0,0.0,62.0,68.0,0.4395,0.0,0.0,0.0,59.0,77.0,0.8791,0.0,0.0,0.0,1.0,0.0,0.0,64.0,74.0,0.8791,0.0,0.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,48.0,68.0,0.4395,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 29,0.0,0.0,0.0,30.0,34.0,0.4395,0.0,0.0,0.0,30.0,41.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,45.0,47.0,0.8791,1.0,0.0,0.0,33.0,39.0,0.4395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 38,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,67.0,1.3186,4.0,0.0,0.0,26.0,31.0,0.4395,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
